account_id,account_name,industry,country,signup_date,referral_source,plan_tier,account_seats,is_trial,churn_flag,mrr_amount,arr_amount,subscription_seats,total_subscriptions,usage_count,usage_duration_secs,error_count,total_tickets,resolution_time_hours,first_response_time_minutes,satisfaction_score,escalation_flag,churned,tenure_days,seat_utilization
A-0651a4,Company_255,HealthTech,FR,2024-10-16,organic,Pro,16,False,False,2970.9333333333334,35651.2,26.8,15,705,201426,37,4.0,29.25,48.5,4.0,0.0,1.0,550,1.675
A-3ce5b8,Company_256,FinTech,IN,2023-09-07,ads,Basic,8,False,True,1850.0,22200.0,37.333333333333336,9,509,147802,29,10.0,42.5,101.8,3.7142857142857144,0.0,1.0,955,4.666666666666667
A-bd4708,Company_257,FinTech,US,2024-07-21,ads,Pro,37,True,False,2998.076923076923,35976.92307692308,41.15384615384615,13,653,201897,30,4.0,24.0,90.75,3.5,0.0,0.0,637,1.1122661122661122
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,3230.4,38764.8,33.666666666666664,15,665,216015,50,4.0,46.5,82.0,3.5,0.0,1.0,1053,1.086021505376344
A-993085,Company_258,HealthTech,US,2023-06-01,ads,Basic,31,True,False,3230.4,38764.8,33.666666666666664,15,665,216015,50,4.0,46.5,82.0,3.5,0.0,1.0,1053,1.086021505376344
A-92a3af,Company_259,Cybersecurity,IN,2024-07-07,organic,Enterprise,25,False,False,3139.818181818182,37677.818181818184,32.90909090909091,11,714,218189,55,4.0,57.5,39.0,4.0,1.0,0.0,651,1.3163636363636362
A-151c9a,Company_260,FinTech,US,2023-01-27,ads,Enterprise,23,False,False,2850.0,34200.0,30.0,5,366,120907,14,2.0,31.0,156.5,3.5,0.0,1.0,1178,1.3043478260869565
A-474ad4,Company_261,EdTech,US,2023-11-28,organic,Basic,8,False,False,808.3333333333334,9700.0,16.8,15,605,183355,45,3.0,33.0,50.666666666666664,5.0,1.0,0.0,873,2.1
A-4ef964,Company_262,HealthTech,US,2024-03-07,organic,Pro,17,False,False,1586.5555555555557,19038.666666666668,26.444444444444443,9,487,150663,33,3.0,42.666666666666664,86.33333333333333,4.0,0.0,1.0,773,1.5555555555555554
A-fd9422,Company_263,Cybersecurity,US,2024-04-04,organic,Pro,58,False,False,3125.5555555555557,37506.666666666664,58.0,9,456,143313,21,6.0,44.333333333333336,116.83333333333333,3.5,1.0,0.0,745,1.0
A-0baac2,Company_264,FinTech,DE,2024-05-30,organic,Enterprise,14,False,True,3083.3333333333335,37000.0,23.333333333333332,6,202,73161,9,6.0,43.5,89.0,4.333333333333333,0.0,1.0,689,1.6666666666666665
A-0baac2,Company_264,FinTech,DE,2024-05-30,organic,Enterprise,14,False,True,3083.3333333333335,37000.0,23.333333333333332,6,202,73161,9,6.0,43.5,89.0,4.333333333333333,0.0,1.0,689,1.6666666666666665
A-0baac2,Company_264,FinTech,DE,2024-05-30,organic,Enterprise,14,False,True,3083.3333333333335,37000.0,23.333333333333332,6,202,73161,9,6.0,43.5,89.0,4.333333333333333,0.0,1.0,689,1.6666666666666665
A-0baac2,Company_264,FinTech,DE,2024-05-30,organic,Enterprise,14,False,True,3083.3333333333335,37000.0,23.333333333333332,6,202,73161,9,6.0,43.5,89.0,4.333333333333333,0.0,1.0,689,1.6666666666666665
A-bb1486,Company_265,HealthTech,US,2024-11-05,organic,Basic,41,False,False,2038.375,24460.5,47.875,8,405,118945,36,3.0,11.0,78.0,3.0,0.0,1.0,530,1.1676829268292683
A-bb1486,Company_265,HealthTech,US,2024-11-05,organic,Basic,41,False,False,2038.375,24460.5,47.875,8,405,118945,36,3.0,11.0,78.0,3.0,0.0,1.0,530,1.1676829268292683
A-560d27,Company_266,DevTools,US,2024-05-05,organic,Pro,23,False,False,3470.0833333333335,41641.0,34.166666666666664,12,587,185616,38,4.0,30.75,59.75,3.6666666666666665,0.0,0.0,714,1.4855072463768115
A-0b0d6d,Company_267,DevTools,US,2024-12-30,organic,Pro,3,False,False,2576.230769230769,30914.76923076923,20.692307692307693,13,582,162411,48,5.0,31.4,90.4,4.0,1.0,1.0,475,6.897435897435898
A-2789e3,Company_268,FinTech,US,2024-09-14,partner,Enterprise,11,False,False,2040.75,24489.0,18.583333333333332,12,680,205877,45,4.0,47.25,83.25,4.0,0.0,0.0,582,1.6893939393939392
A-b07346,Company_269,HealthTech,US,2024-10-10,partner,Pro,51,False,True,6283.2,75398.4,51.0,5,326,106943,22,3.0,42.333333333333336,76.66666666666667,3.5,0.0,1.0,556,1.0
A-902ef7,Company_270,HealthTech,US,2024-09-03,other,Enterprise,83,False,True,5540.25,66483.0,83.0,8,414,145878,24,2.0,48.5,85.0,4.0,0.0,1.0,593,1.0
A-20736a,Company_271,EdTech,IN,2024-03-16,organic,Enterprise,50,False,False,5789.285714285715,69471.42857142857,53.57142857142857,7,430,108408,22,4.0,42.25,78.25,3.75,0.0,1.0,764,1.0714285714285714
A-e4bf56,Company_272,HealthTech,IN,2024-10-28,ads,Pro,17,False,True,2703.714285714286,32444.571428571428,23.428571428571427,7,339,115488,10,8.0,29.125,111.5,3.6666666666666665,0.0,0.0,538,1.3781512605042017
A-cea1f0,Company_273,FinTech,US,2024-04-07,event,Pro,8,False,True,1224.4,14692.8,15.2,10,586,161188,28,5.0,42.2,107.4,4.333333333333333,0.0,0.0,742,1.9
A-ef84cf,Company_274,EdTech,US,2024-03-01,partner,Enterprise,8,False,False,1501.4,18016.8,16.2,5,309,100420,11,5.0,34.8,79.4,4.333333333333333,1.0,1.0,779,2.025
A-ef84cf,Company_274,EdTech,US,2024-03-01,partner,Enterprise,8,False,False,1501.4,18016.8,16.2,5,309,100420,11,5.0,34.8,79.4,4.333333333333333,1.0,1.0,779,2.025
A-ef84cf,Company_274,EdTech,US,2024-03-01,partner,Enterprise,8,False,False,1501.4,18016.8,16.2,5,309,100420,11,5.0,34.8,79.4,4.333333333333333,1.0,1.0,779,2.025
A-d49cc5,Company_275,Cybersecurity,FR,2023-09-19,event,Basic,50,False,False,1665.625,19987.5,53.125,8,436,142933,34,4.0,32.0,55.25,4.5,0.0,1.0,943,1.0625
A-67be94,Company_276,EdTech,US,2023-04-04,organic,Enterprise,26,False,False,3132.8571428571427,37594.28571428572,38.57142857142857,7,416,127197,17,5.0,38.6,51.0,4.0,0.0,1.0,1111,1.4835164835164834
A-67be94,Company_276,EdTech,US,2023-04-04,organic,Enterprise,26,False,False,3132.8571428571427,37594.28571428572,38.57142857142857,7,416,127197,17,5.0,38.6,51.0,4.0,0.0,1.0,1111,1.4835164835164834
A-4e960a,Company_277,FinTech,US,2024-01-17,other,Enterprise,12,True,True,1995.1666666666667,23942.0,20.583333333333332,12,512,153943,21,6.0,29.166666666666668,83.16666666666667,4.0,0.0,0.0,823,1.7152777777777777
A-c37cab,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,False,False,2452.75,29433.0,26.333333333333332,12,708,203309,40,4.0,33.0,101.25,3.75,1.0,1.0,629,2.0256410256410255
A-c37cab,Company_278,Cybersecurity,UK,2024-07-29,event,Pro,13,False,False,2452.75,29433.0,26.333333333333332,12,708,203309,40,4.0,33.0,101.25,3.75,1.0,1.0,629,2.0256410256410255
A-533452,Company_279,DevTools,AU,2024-11-12,organic,Pro,9,False,False,1878.5454545454545,22542.545454545456,29.09090909090909,11,595,172726,44,4.0,32.75,35.5,4.0,0.0,1.0,523,3.2323232323232323
A-533452,Company_279,DevTools,AU,2024-11-12,organic,Pro,9,False,False,1878.5454545454545,22542.545454545456,29.09090909090909,11,595,172726,44,4.0,32.75,35.5,4.0,0.0,1.0,523,3.2323232323232323
A-533452,Company_279,DevTools,AU,2024-11-12,organic,Pro,9,False,False,1878.5454545454545,22542.545454545456,29.09090909090909,11,595,172726,44,4.0,32.75,35.5,4.0,0.0,1.0,523,3.2323232323232323
A-533452,Company_279,DevTools,AU,2024-11-12,organic,Pro,9,False,False,1878.5454545454545,22542.545454545456,29.09090909090909,11,595,172726,44,4.0,32.75,35.5,4.0,0.0,1.0,523,3.2323232323232323
A-443b7c,Company_280,Cybersecurity,US,2024-09-06,other,Enterprise,1,False,True,1503.875,18046.5,24.625,16,618,195039,29,8.0,29.25,49.0,4.4,0.0,0.0,590,24.625
A-1f7acb,Company_281,FinTech,UK,2023-08-06,ads,Basic,64,True,False,5864.0,70368.0,64.0,8,510,164068,47,7.0,41.714285714285715,129.57142857142858,4.4,0.0,0.0,987,1.0
A-f51f16,Company_282,HealthTech,US,2023-12-25,partner,Enterprise,1,False,False,1663.75,19965.0,17.75,8,384,146093,28,4.0,29.25,91.0,3.0,0.0,1.0,846,17.75
A-f51f16,Company_282,HealthTech,US,2023-12-25,partner,Enterprise,1,False,False,1663.75,19965.0,17.75,8,384,146093,28,4.0,29.25,91.0,3.0,0.0,1.0,846,17.75
A-5a3eb9,Company_283,DevTools,CA,2023-08-20,other,Enterprise,18,True,False,1561.0,18732.0,30.53846153846154,13,722,216880,34,3.0,24.0,83.0,0.0,0.0,1.0,973,1.6965811965811968
A-5a3eb9,Company_283,DevTools,CA,2023-08-20,other,Enterprise,18,True,False,1561.0,18732.0,30.53846153846154,13,722,216880,34,3.0,24.0,83.0,0.0,0.0,1.0,973,1.6965811965811968
A-5a3eb9,Company_283,DevTools,CA,2023-08-20,other,Enterprise,18,True,False,1561.0,18732.0,30.53846153846154,13,722,216880,34,3.0,24.0,83.0,0.0,0.0,1.0,973,1.6965811965811968
A-5f2961,Company_284,HealthTech,US,2024-11-22,partner,Basic,4,False,False,1471.2857142857142,17655.428571428572,24.428571428571427,7,348,103023,19,1.0,53.0,19.0,0.0,0.0,1.0,513,6.107142857142857
A-417d2f,Company_285,Cybersecurity,IN,2023-07-04,partner,Pro,4,True,False,1433.3125,17199.75,20.5625,16,722,206401,31,6.0,43.5,80.5,4.333333333333333,0.0,1.0,1020,5.140625
A-e98302,Company_286,EdTech,US,2023-12-26,ads,Enterprise,16,True,False,2094.5,25134.0,30.5,6,273,88751,18,9.0,44.44444444444444,99.44444444444444,4.142857142857143,0.0,0.0,845,1.90625
A-8bde0c,Company_287,DevTools,US,2024-11-04,organic,Basic,12,False,False,1899.888888888889,22798.666666666668,26.444444444444443,18,773,240908,43,3.0,25.666666666666668,86.33333333333333,4.0,0.0,1.0,531,2.2037037037037037
A-8bde0c,Company_287,DevTools,US,2024-11-04,organic,Basic,12,False,False,1899.888888888889,22798.666666666668,26.444444444444443,18,773,240908,43,3.0,25.666666666666668,86.33333333333333,4.0,0.0,1.0,531,2.2037037037037037
A-bcf87c,Company_288,FinTech,US,2024-06-27,event,Pro,10,False,True,1979.090909090909,23749.090909090908,20.09090909090909,11,503,147590,19,2.0,63.0,49.5,4.0,0.0,0.0,661,2.009090909090909
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,False,False,1469.8181818181818,17637.81818181818,13.272727272727273,11,607,183498,39,5.0,37.4,72.0,5.0,0.0,1.0,1043,3.3181818181818183
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,False,False,1469.8181818181818,17637.81818181818,13.272727272727273,11,607,183498,39,5.0,37.4,72.0,5.0,0.0,1.0,1043,3.3181818181818183
A-54ecc2,Company_289,Cybersecurity,US,2023-06-11,partner,Enterprise,4,False,False,1469.8181818181818,17637.81818181818,13.272727272727273,11,607,183498,39,5.0,37.4,72.0,5.0,0.0,1.0,1043,3.3181818181818183
A-625d0b,Company_290,EdTech,AU,2024-09-02,ads,Basic,9,False,False,1081.1818181818182,12974.181818181818,17.363636363636363,11,529,141489,38,5.0,48.4,72.4,3.0,0.0,0.0,594,1.9292929292929293
A-fce879,Company_291,EdTech,UK,2024-09-24,partner,Pro,10,True,True,1359.4,16312.8,25.6,5,299,98740,14,2.0,28.0,61.5,4.0,0.0,1.0,572,2.56
A-fce879,Company_291,EdTech,UK,2024-09-24,partner,Pro,10,True,True,1359.4,16312.8,25.6,5,299,98740,14,2.0,28.0,61.5,4.0,0.0,1.0,572,2.56
A-b07b56,Company_292,DevTools,US,2024-11-08,event,Pro,25,False,True,1132.2666666666667,13587.2,26.333333333333332,15,633,185462,39,4.0,31.25,93.75,3.0,0.0,1.0,527,1.0533333333333332
A-6da850,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,1159.9375,13919.25,16.375,16,714,186370,54,5.0,49.0,76.4,4.0,0.0,1.0,925,3.275
A-6da850,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,1159.9375,13919.25,16.375,16,714,186370,54,5.0,49.0,76.4,4.0,0.0,1.0,925,3.275
A-6da850,Company_293,FinTech,IN,2023-10-07,organic,Pro,5,False,False,1159.9375,13919.25,16.375,16,714,186370,54,5.0,49.0,76.4,4.0,0.0,1.0,925,3.275
A-342303,Company_294,EdTech,US,2024-03-16,other,Pro,1,True,False,565.0,6780.0,18.333333333333332,3,141,23149,5,3.0,29.333333333333332,71.33333333333333,4.5,0.0,1.0,764,18.333333333333332
A-e7a1e2,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,False,False,1670.1666666666667,20042.0,13.916666666666666,12,703,220928,36,1.0,45.0,37.0,4.0,0.0,1.0,665,4.638888888888888
A-e7a1e2,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,False,False,1670.1666666666667,20042.0,13.916666666666666,12,703,220928,36,1.0,45.0,37.0,4.0,0.0,1.0,665,4.638888888888888
A-e7a1e2,Company_295,Cybersecurity,US,2024-06-23,event,Enterprise,3,False,False,1670.1666666666667,20042.0,13.916666666666666,12,703,220928,36,1.0,45.0,37.0,4.0,0.0,1.0,665,4.638888888888888
A-f1f639,Company_296,EdTech,US,2023-02-26,ads,Basic,2,False,False,729.75,8757.0,5.25,4,139,43097,10,7.0,20.0,67.57142857142857,4.8,0.0,1.0,1148,2.625
A-f1f639,Company_296,EdTech,US,2023-02-26,ads,Basic,2,False,False,729.75,8757.0,5.25,4,139,43097,10,7.0,20.0,67.57142857142857,4.8,0.0,1.0,1148,2.625
A-a865bd,Company_297,Cybersecurity,US,2023-09-19,organic,Pro,38,False,False,4204.4,50452.8,47.6,5,230,60120,13,2.0,31.5,21.5,3.0,0.0,1.0,943,1.2526315789473685
A-a865bd,Company_297,Cybersecurity,US,2023-09-19,organic,Pro,38,False,False,4204.4,50452.8,47.6,5,230,60120,13,2.0,31.5,21.5,3.0,0.0,1.0,943,1.2526315789473685
A-4e631b,Company_298,FinTech,US,2024-03-16,other,Enterprise,22,False,False,2218.0,26616.0,24.0,11,502,154668,29,2.0,24.5,52.0,4.0,0.0,0.0,764,1.0909090909090908
A-7f6b86,Company_299,HealthTech,US,2023-08-24,partner,Basic,45,True,True,2155.777777777778,25869.333333333332,48.111111111111114,9,420,144249,14,7.0,40.42857142857143,96.57142857142857,3.6666666666666665,0.0,1.0,969,1.069135802469136
A-8adedc,Company_300,EdTech,US,2024-02-11,event,Basic,4,True,True,2023.4285714285713,24281.14285714286,26.714285714285715,14,583,165997,33,4.0,49.25,56.75,4.0,0.0,0.0,798,6.678571428571429
A-2edab2,Company_301,HealthTech,US,2023-11-17,event,Enterprise,17,False,False,1139.0,13668.0,17.0,10,487,160804,26,4.0,30.0,102.25,3.0,0.0,1.0,884,1.0
A-2edab2,Company_301,HealthTech,US,2023-11-17,event,Enterprise,17,False,False,1139.0,13668.0,17.0,10,487,160804,26,4.0,30.0,102.25,3.0,0.0,1.0,884,1.0
A-149a69,Company_302,DevTools,US,2024-10-17,event,Basic,34,False,False,2686.0,32232.0,34.0,3,208,59894,9,8.0,33.875,120.875,4.2,0.0,1.0,549,1.0
A-a6d261,Company_303,FinTech,CA,2023-11-29,other,Pro,9,False,False,2727.9285714285716,32735.14285714286,23.428571428571427,14,627,189235,29,4.0,40.0,63.25,4.666666666666667,1.0,1.0,872,2.603174603174603
A-443f6f,Company_304,Cybersecurity,US,2024-12-07,organic,Basic,19,False,False,1510.4444444444443,18125.333333333332,21.77777777777778,9,527,158149,28,4.0,28.0,122.25,4.666666666666667,0.0,0.0,498,1.1461988304093567
A-202b67,Company_305,HealthTech,US,2024-03-22,organic,Pro,11,False,False,2018.6666666666667,24224.0,21.333333333333332,9,447,110514,40,4.0,36.75,90.5,4.666666666666667,0.0,1.0,758,1.9393939393939392
A-202b67,Company_305,HealthTech,US,2024-03-22,organic,Pro,11,False,False,2018.6666666666667,24224.0,21.333333333333332,9,447,110514,40,4.0,36.75,90.5,4.666666666666667,0.0,1.0,758,1.9393939393939392
A-00bed1,Company_306,Cybersecurity,US,2023-11-14,ads,Basic,28,True,False,3350.6,40207.2,34.2,10,514,143734,27,4.0,31.75,106.25,4.0,0.0,1.0,887,1.2214285714285715
A-ffc04f,Company_307,EdTech,US,2024-06-06,ads,Pro,13,False,False,1335.9333333333334,16031.2,19.333333333333332,15,857,277347,64,7.0,17.714285714285715,58.57142857142857,4.5,1.0,1.0,682,1.487179487179487
A-65c341,Company_308,FinTech,US,2023-12-26,ads,Pro,11,True,False,3818.25,45819.0,26.875,8,410,147068,18,5.0,41.4,87.8,4.0,0.0,1.0,845,2.4431818181818183
A-65c341,Company_308,FinTech,US,2023-12-26,ads,Pro,11,True,False,3818.25,45819.0,26.875,8,410,147068,18,5.0,41.4,87.8,4.0,0.0,1.0,845,2.4431818181818183
A-dcc2f0,Company_309,FinTech,UK,2023-07-22,organic,Basic,15,False,False,1166.2,13994.4,18.066666666666666,15,833,243699,26,2.0,27.0,100.0,0.0,0.0,1.0,1002,1.2044444444444444
A-ced9aa,Company_310,DevTools,US,2024-10-05,other,Enterprise,3,False,False,568.3636363636364,6820.363636363636,7.090909090909091,11,531,166970,39,7.0,28.857142857142858,102.85714285714286,3.0,0.0,0.0,561,2.3636363636363638
A-3d957b,Company_311,HealthTech,UK,2024-04-04,other,Pro,14,False,False,1975.3333333333333,23704.0,26.333333333333332,6,143,43699,13,3.0,41.333333333333336,79.33333333333333,3.0,0.0,1.0,745,1.880952380952381
A-89ee83,Company_312,Cybersecurity,US,2024-10-04,organic,Pro,1,False,True,2264.2727272727275,27171.272727272728,23.0,11,565,172626,26,5.0,21.8,66.2,4.0,1.0,0.0,562,23.0
A-883b7d,Company_313,Cybersecurity,IN,2024-03-28,other,Basic,17,False,False,2543.6666666666665,30524.0,35.666666666666664,12,644,189514,40,7.0,25.571428571428573,62.285714285714285,3.6,1.0,0.0,752,2.098039215686274
A-dcc3f1,Company_314,HealthTech,US,2023-12-27,event,Pro,21,False,False,1593.375,19120.5,25.5,8,500,137958,32,9.0,35.666666666666664,83.44444444444444,3.8,0.0,1.0,844,1.2142857142857142
A-dcc3f1,Company_314,HealthTech,US,2023-12-27,event,Pro,21,False,False,1593.375,19120.5,25.5,8,500,137958,32,9.0,35.666666666666664,83.44444444444444,3.8,0.0,1.0,844,1.2142857142857142
A-c62e55,Company_315,EdTech,US,2023-02-08,partner,Basic,1,True,False,1322.4444444444443,15869.333333333334,23.11111111111111,9,337,87045,13,4.0,27.5,101.25,4.0,0.0,0.0,1166,23.11111111111111
A-e4144b,Company_316,EdTech,UK,2024-10-22,other,Pro,41,False,False,3542.4,42508.8,44.8,10,439,133397,21,3.0,57.0,172.33333333333334,4.0,0.0,0.0,544,1.0926829268292682
A-e40f45,Company_317,HealthTech,US,2024-04-18,organic,Pro,21,False,False,1689.2857142857142,20271.428571428572,25.142857142857142,7,401,122954,26,7.0,26.714285714285715,96.28571428571429,4.333333333333333,0.0,1.0,731,1.1972789115646258
A-96215d,Company_318,FinTech,US,2024-08-08,event,Enterprise,10,False,False,1718.6666666666667,20624.0,14.666666666666666,6,347,104442,21,1.0,25.0,115.0,3.0,0.0,0.0,619,1.4666666666666666
A-2b9d3e,Company_319,EdTech,US,2023-06-04,partner,Enterprise,1,False,False,571.3333333333334,6856.0,13.222222222222221,9,444,142589,19,3.0,34.666666666666664,79.33333333333333,5.0,0.0,0.0,1050,13.222222222222221
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,False,False,402.75,4833.0,21.0,8,380,93251,16,3.0,28.666666666666668,92.0,3.0,0.0,1.0,1118,21.0
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,False,False,402.75,4833.0,21.0,8,380,93251,16,3.0,28.666666666666668,92.0,3.0,0.0,1.0,1118,21.0
A-b7724f,Company_320,HealthTech,UK,2023-03-28,organic,Basic,1,False,False,402.75,4833.0,21.0,8,380,93251,16,3.0,28.666666666666668,92.0,3.0,0.0,1.0,1118,21.0
A-310452,Company_321,DevTools,FR,2024-12-25,other,Enterprise,9,False,False,2200.6,26407.2,17.2,5,268,65581,16,5.0,34.2,113.6,3.6,0.0,1.0,480,1.911111111111111
A-310452,Company_321,DevTools,FR,2024-12-25,other,Enterprise,9,False,False,2200.6,26407.2,17.2,5,268,65581,16,5.0,34.2,113.6,3.6,0.0,1.0,480,1.911111111111111
A-eb1312,Company_322,FinTech,US,2024-09-16,partner,Pro,25,False,False,1512.25,18147.0,30.25,12,663,188047,38,1.0,68.0,117.0,5.0,0.0,1.0,580,1.21
A-eb1312,Company_322,FinTech,US,2024-09-16,partner,Pro,25,False,False,1512.25,18147.0,30.25,12,663,188047,38,1.0,68.0,117.0,5.0,0.0,1.0,580,1.21
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,False,False,1191.5454545454545,14298.545454545454,23.363636363636363,11,420,122432,14,2.0,53.0,109.5,5.0,0.0,1.0,786,1.946969696969697
A-df1e44,Company_323,Cybersecurity,UK,2024-02-23,organic,Enterprise,12,False,False,1191.5454545454545,14298.545454545454,23.363636363636363,11,420,122432,14,2.0,53.0,109.5,5.0,0.0,1.0,786,1.946969696969697
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,False,True,2605.6,31267.2,30.4,5,189,65006,6,3.0,34.333333333333336,60.0,4.0,0.0,1.0,542,1.169230769230769
A-6a7c9d,Company_324,Cybersecurity,US,2024-10-24,organic,Enterprise,26,False,True,2605.6,31267.2,30.4,5,189,65006,6,3.0,34.333333333333336,60.0,4.0,0.0,1.0,542,1.169230769230769
A-cbd1a3,Company_325,DevTools,US,2024-11-25,other,Basic,6,False,True,1635.1,19621.2,17.7,10,465,128809,32,4.0,34.5,81.75,4.0,0.0,0.0,510,2.9499999999999997
A-a8d89d,Company_326,EdTech,US,2023-12-08,ads,Pro,13,False,False,2443.3333333333335,29320.0,22.25,12,551,170966,26,2.0,44.5,139.0,5.0,0.0,1.0,863,1.7115384615384615
A-a8d89d,Company_326,EdTech,US,2023-12-08,ads,Pro,13,False,False,2443.3333333333335,29320.0,22.25,12,551,170966,26,2.0,44.5,139.0,5.0,0.0,1.0,863,1.7115384615384615
A-600734,Company_327,DevTools,US,2023-11-14,organic,Pro,29,True,True,1394.7692307692307,16737.23076923077,31.307692307692307,13,660,190076,30,7.0,52.57142857142857,89.42857142857143,3.6666666666666665,1.0,0.0,887,1.079575596816976
A-86fc1d,Company_328,DevTools,UK,2024-07-26,partner,Basic,26,False,False,1686.7777777777778,20241.333333333332,30.77777777777778,9,363,111108,26,5.0,27.0,59.2,4.0,0.0,1.0,632,1.1837606837606838
A-78f02b,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,False,False,3770.25,45243.0,54.75,4,211,62349,16,4.0,45.75,55.0,4.0,0.0,1.0,518,4.9772727272727275
A-78f02b,Company_329,HealthTech,US,2024-11-17,event,Enterprise,11,False,False,3770.25,45243.0,54.75,4,211,62349,16,4.0,45.75,55.0,4.0,0.0,1.0,518,4.9772727272727275
A-acb7f7,Company_330,EdTech,US,2024-01-06,ads,Basic,32,False,False,2714.5,32574.0,33.333333333333336,12,612,176628,36,3.0,41.0,91.0,3.5,0.0,1.0,834,1.0416666666666667
A-712f1c,Company_331,DevTools,US,2023-12-16,ads,Basic,17,False,True,3583.25,42999.0,31.583333333333332,12,631,181302,34,6.0,41.666666666666664,88.83333333333333,4.0,0.0,1.0,855,1.8578431372549018
A-3793ee,Company_332,Cybersecurity,CA,2023-03-21,organic,Enterprise,49,True,False,3815.0,45780.0,49.0,7,352,97381,11,4.0,43.75,100.25,4.0,0.0,1.0,1125,1.0
A-9a532a,Company_333,HealthTech,US,2024-07-06,partner,Enterprise,11,False,False,2736.25,32835.0,29.25,4,185,75595,15,2.0,57.5,128.5,0.0,0.0,0.0,652,2.659090909090909
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,False,False,3068.8,36825.6,43.4,10,488,143502,33,2.0,43.5,136.5,3.0,0.0,1.0,1070,1.0585365853658537
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,False,False,3068.8,36825.6,43.4,10,488,143502,33,2.0,43.5,136.5,3.0,0.0,1.0,1070,1.0585365853658537
A-2ebb4b,Company_334,HealthTech,US,2023-05-15,ads,Basic,41,False,False,3068.8,36825.6,43.4,10,488,143502,33,2.0,43.5,136.5,3.0,0.0,1.0,1070,1.0585365853658537
A-6843f2,Company_335,HealthTech,CA,2024-12-10,ads,Enterprise,21,False,False,1835.5555555555557,22026.666666666668,21.22222222222222,9,481,126424,17,2.0,36.5,78.0,3.0,0.0,0.0,495,1.0105820105820105
A-c9bb3e,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,False,1521.7,18260.4,28.1,10,474,171153,20,7.0,27.714285714285715,86.14285714285714,4.2,1.0,1.0,756,5.62
A-c9bb3e,Company_336,EdTech,US,2024-03-24,ads,Pro,5,False,False,1521.7,18260.4,28.1,10,474,171153,20,7.0,27.714285714285715,86.14285714285714,4.2,1.0,1.0,756,5.62
A-4814a3,Company_337,Cybersecurity,IN,2024-09-17,event,Basic,87,False,True,7996.090909090909,95953.09090909091,87.0,11,587,168767,45,4.0,18.75,97.0,4.0,1.0,1.0,579,1.0
A-b7b7b7,Company_338,FinTech,US,2024-06-30,event,Basic,24,False,True,2379.8333333333335,28558.0,31.25,12,571,166390,26,3.0,17.0,99.0,5.0,0.0,0.0,658,1.3020833333333333
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,True,802.0,9624.0,20.666666666666668,6,284,89582,13,4.0,32.25,83.25,5.0,1.0,1.0,828,1.2916666666666667
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,True,802.0,9624.0,20.666666666666668,6,284,89582,13,4.0,32.25,83.25,5.0,1.0,1.0,828,1.2916666666666667
A-ccc747,Company_339,HealthTech,FR,2024-01-12,event,Pro,16,False,True,802.0,9624.0,20.666666666666668,6,284,89582,13,4.0,32.25,83.25,5.0,1.0,1.0,828,1.2916666666666667
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,1064.5714285714287,12774.857142857143,23.0,7,315,93609,11,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,1.0,813,1.0
A-bb3bd4,Company_340,HealthTech,US,2024-01-27,ads,Basic,23,False,False,1064.5714285714287,12774.857142857143,23.0,7,315,93609,11,11.0,32.72727272727273,106.36363636363636,4.142857142857143,0.0,1.0,813,1.0
A-09316c,Company_341,FinTech,AU,2024-09-11,organic,Enterprise,70,False,False,6363.636363636364,76363.63636363637,70.0,11,566,149461,31,4.0,54.75,106.25,3.75,1.0,1.0,585,1.0
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,False,3803.25,45639.0,44.25,8,482,152806,25,3.0,51.333333333333336,67.0,3.3333333333333335,0.0,1.0,712,1.1346153846153846
A-96bbc6,Company_342,Cybersecurity,US,2024-05-07,organic,Enterprise,39,False,False,3803.25,45639.0,44.25,8,482,152806,25,3.0,51.333333333333336,67.0,3.3333333333333335,0.0,1.0,712,1.1346153846153846
